"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working adult","Arrival Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",20132.4324633299
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working adult","Arrival Time-of-day Category","7:00 am to 8:00 am","Number of Tours",1297.24937805854
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working adult","Arrival Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",3173.06038282285
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working adult","Arrival Time-of-day Category","8:00 am to 9:00 am","Number of Tours",1127.69167449397
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working adult","Arrival Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",5541.86456102099
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working adult","Arrival Time-of-day Category","9:00 am to 10:00 am","Number of Tours",7112.51368170677
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working adult","Arrival Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",5224.31302934885
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",13458.0741498927
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","10:00 am to 11:00 am","Number of Tours",14798.4706703485
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",584.37100855641
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",17754.3826339654
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","11:00 pm to 12:00 am","Number of Tours",277.374145366207
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",24791.2845874944
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",18656.5312493456
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",27613.6959839349
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",18571.416475726
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",10428.111971695
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",7344.7134504073
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","7:00 am to 8:00 am","Number of Tours",983.516130959155
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",7378.05107358216
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","8:00 am to 9:00 am","Number of Tours",684.172028277932
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",1756.92685224407
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","9:00 am to 10:00 am","Number of Tours",5862.98492395272
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Non-working senior","Arrival Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",6410.81358411197
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","1:00 am to 2:00 am","Number of Tours",307.309785609011
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",9355.25675802579
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","10:00 am to 11:00 am","Number of Tours",5376.0778274238
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",142.95965305255
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",13418.5986219158
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",15902.7411217746
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",17947.0620224993
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",14561.7758108581
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",10582.501348533
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",7335.15997184908
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","6:00 am to 7:00 am","Number of Tours",317.971201022224
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",11252.8113914475
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",4785.96221329785
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","8:00 am to 9:00 am","Number of Tours",1852.60356002076
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",3074.61599374869
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","9:00 am to 10:00 am","Number of Tours",5664.87607720958
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Part-time worker","Arrival Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",4534.03356887741
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",2908.0240981527
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","10:00 am to 11:00 am","Number of Tours",5417.28406955132
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",1426.71188422543
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",1377.38785516181
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",5687.60579714698
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",2435.19431950312
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",2503.1398567079
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",4722.76491115782
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",2102.29435895011
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",2723.6248378286
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",160.915371644706
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",1521.73922137465
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","9:00 am to 10:00 am","Number of Tours",1058.34334769705
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","Pre-school","Arrival Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",348.919259497446
"CHTS","Number of Maintenance tours by tour purpose and arrival time","Person Type","University student","Arrival Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",6349.66572250095
